[Name]
User Points

[Data]
"Time","Monitor Point: Monitor Point 1 (DT)","Monitor Point: Monitor Point 1 (Velocity v)","Monitor Point: Monitor Point 1min (DT)","Monitor Point: Monitor Point 1min (Velocity v)","Monitor Point: Monitor Point 2 (DT)","Monitor Point: Monitor Point 2 (Velocity v)","Monitor Point: Monitor Point 2min (DT)","Monitor Point: Monitor Point 2min (Velocity v)","Monitor Point: Monitor Point 3 (DT)","Monitor Point: Monitor Point 3 (Velocity v)","Monitor Point: Monitor Point 3min (DT)","Monitor Point: Monitor Point 3min (Velocity v)","Monitor Point: Monitor Point 4 (DT)","Monitor Point: Monitor Point 4 (Velocity v)","Monitor Point: Monitor Point 4min (DT)","Monitor Point: Monitor Point 4min (Velocity v)","Monitor Point: Monitor Point 5 (DT)","Monitor Point: Monitor Point 5 (Velocity v)","Monitor Point: Monitor Point 5min (DT)","Monitor Point: Monitor Point 5min (Velocity v)","Monitor Point: Monitor Point 6 (DT)","Monitor Point: Monitor Point 6 (Velocity v)","Monitor Point: Monitor Point 6min (DT)","Monitor Point: Monitor Point 6min (Velocity v)"
5.09000015e+01,3.35181093e+00,4.00530371e-05,2.32781577e+00,3.38802674e-05,3.52145529e+00,5.05548742e-05,1.99363470e+00,3.87886721e-05,3.57093382e+00,5.57434760e-05,1.51205516e+00,4.21546538e-05,3.49438500e+00,6.06055582e-05,1.25708079e+00,4.26814186e-05,3.30605745e+00,6.30703289e-05,7.43157089e-01,4.21598961e-05,2.95653367e+00,6.42716332e-05,5.28574586e-01,4.10421162e-05
5.10000000e+01,3.33939481e+00,4.00077406e-05,2.31948066e+00,3.38375357e-05,3.50930619e+00,5.05018943e-05,1.98699355e+00,3.87403888e-05,3.55975270e+00,5.56894483e-05,1.50781524e+00,4.21039913e-05,3.48548555e+00,6.05546265e-05,1.25403428e+00,4.26312909e-05,3.29981947e+00,6.30250361e-05,7.42182434e-01,4.21139375e-05,2.95361519e+00,6.42352097e-05,5.28263927e-01,4.09995846e-05
5.10999985e+01,3.32706118e+00,3.99625678e-05,2.31120133e+00,3.37949423e-05,3.49722910e+00,5.04490381e-05,1.98039377e+00,3.86922547e-05,3.54862571e+00,5.56355226e-05,1.50359654e+00,4.20534707e-05,3.47661090e+00,6.05037421e-05,1.25100005e+00,4.25813014e-05,3.29357862e+00,6.29797360e-05,7.41207123e-01,4.20680881e-05,2.95066810e+00,6.41987281e-05,5.27950108e-01,4.09571403e-05
5.12000008e+01,3.31480861e+00,3.99175187e-05,2.30297732e+00,3.37524798e-05,3.48522282e+00,5.03962983e-05,1.97383487e+00,3.86442698e-05,3.53755307e+00,5.55816914e-05,1.49939895e+00,4.20030919e-05,3.46776152e+00,6.04529050e-05,1.24797785e+00,4.25314429e-05,3.28733516e+00,6.29344358e-05,7.40231216e-01,4.20223405e-05,2.94769239e+00,6.41621882e-05,5.27633250e-01,4.09147833e-05
5.12999992e+01,3.30263710e+00,3.98725861e-05,2.29480791e+00,3.37101483e-05,3.47328711e+00,5.03436786e-05,1.96731651e+00,3.85964267e-05,3.52653432e+00,5.55279621e-05,1.49522233e+00,4.19528587e-05,3.45893764e+00,6.04021188e-05,1.24496782e+00,4.24817190e-05,3.28108931e+00,6.28891285e-05,7.39254773e-01,4.19766984e-05,2.94468904e+00,6.41255829e-05,5.27313352e-01,4.08725100e-05
5.14000015e+01,3.29054523e+00,3.98277771e-05,2.28669286e+00,3.36679514e-05,3.46142149e+00,5.02911789e-05,1.96083820e+00,3.85487328e-05,3.51556969e+00,5.54743274e-05,1.49106658e+00,4.19027638e-05,3.45014000e+00,6.03513836e-05,1.24196970e+00,4.24321297e-05,3.27484179e+00,6.28438283e-05,7.38277853e-01,4.19311582e-05,2.94165850e+00,6.40889193e-05,5.26990473e-01,4.08303204e-05
5.15000000e+01,3.27853251e+00,3.97830845e-05,2.27863121e+00,3.36258890e-05,3.44962502e+00,5.02387993e-05,1.95439959e+00,3.85011808e-05,3.50465870e+00,5.54207909e-05,1.48693156e+00,4.18528107e-05,3.44136858e+00,6.03006993e-05,1.23898363e+00,4.23826750e-05,3.26859283e+00,6.27985282e-05,7.37300456e-01,4.18857235e-05,2.93860126e+00,6.40522048e-05,5.26664734e-01,4.07882217e-05
5.15999985e+01,3.26659822e+00,3.97385120e-05,2.27062273e+00,3.35839541e-05,3.43789721e+00,5.01865325e-05,1.94800055e+00,3.84537707e-05,3.49380088e+00,5.53673526e-05,1.48281705e+00,4.18029995e-05,3.43262339e+00,6.02500622e-05,1.23600936e+00,4.23333477e-05,3.26234293e+00,6.27532281e-05,7.36322701e-01,4.18403943e-05,2.93551779e+00,6.40154321e-05,5.26336133e-01,4.07462067e-05
5.17000008e+01,3.25474143e+00,3.96940559e-05,2.26266694e+00,3.35421500e-05,3.42623758e+00,5.01343857e-05,1.94164026e+00,3.84065061e-05,3.48299623e+00,5.53140089e-05,1.47872305e+00,4.17533229e-05,3.42390442e+00,6.01994761e-05,1.23304713e+00,4.22841549e-05,3.25609207e+00,6.27079280e-05,7.35344589e-01,4.17951633e-05,2.93240857e+00,6.39786012e-05,5.26004732e-01,4.07042753e-05
5.17999992e+01,3.24296141e+00,3.96497198e-05,2.25476313e+00,3.35004734e-05,3.41464543e+00,5.00823553e-05,1.93531895e+00,3.83593833e-05,3.47224450e+00,5.52607635e-05,1.47464943e+00,4.17037882e-05,3.41521168e+00,6.01489410e-05,1.23009658e+00,4.22350931e-05,3.24984097e+00,6.26626352e-05,7.34366179e-01,4.17500414e-05,2.92927432e+00,6.39417194e-05,5.25670588e-01,4.06624276e-05
5.19000015e+01,3.23125744e+00,3.96055002e-05,2.24691081e+00,3.34589276e-05,3.40312052e+00,5.00304450e-05,1.92903578e+00,3.83124025e-05,3.46154475e+00,5.52076126e-05,1.47059584e+00,4.16543917e-05,3.40654492e+00,6.00984604e-05,1.22715795e+00,4.21861587e-05,3.24358988e+00,6.26173423e-05,7.33387470e-01,4.17050178e-05,2.92611527e+00,6.39047867e-05,5.25333703e-01,4.06206673e-05
5.20000000e+01,3.21962905e+00,3.95613970e-05,2.23910952e+00,3.34175093e-05,3.39166212e+00,4.99786474e-05,1.92279065e+00,3.82655562e-05,3.45089722e+00,5.51545600e-05,1.46656215e+00,4.16051334e-05,3.39790440e+00,6.00480271e-05,1.22423100e+00,4.21373552e-05,3.23733878e+00,6.25720568e-05,7.32408643e-01,4.16600924e-05,2.92293215e+00,6.38677957e-05,5.24994135e-01,4.05789906e-05
5.20999985e+01,3.20807505e+00,3.95174065e-05,2.23135877e+00,3.33762182e-05,3.38026977e+00,4.99269627e-05,1.91658330e+00,3.82188555e-05,3.44030166e+00,5.51016019e-05,1.46254861e+00,4.15560098e-05,3.38929009e+00,5.99976447e-05,1.22131574e+00,4.20886827e-05,3.23108864e+00,6.25267712e-05,7.31429577e-01,4.16152725e-05,2.91972542e+00,6.38307611e-05,5.24651945e-01,4.05374012e-05
5.22000008e+01,3.19659519e+00,3.94735362e-05,2.22365785e+00,3.33350545e-05,3.36894274e+00,4.98753943e-05,1.91041315e+00,3.81722894e-05,3.42975783e+00,5.50487421e-05,1.45855474e+00,4.15070208e-05,3.38070154e+00,5.99473133e-05,1.21841204e+00,4.20401375e-05,3.22483921e+00,6.24814929e-05,7.30450451e-01,4.15705545e-05,2.91649532e+00,6.37936682e-05,5.24307191e-01,4.04958919e-05
5.22999992e+01,3.18518853e+00,3.94297749e-05,2.21600676e+00,3.32940144e-05,3.35768056e+00,4.98239424e-05,1.90427995e+00,3.81258651e-05,3.41926551e+00,5.49959732e-05,1.45458043e+00,4.14581700e-05,3.37213922e+00,5.98970364e-05,1.21552014e+00,4.19917196e-05,3.21859121e+00,6.24362219e-05,7.29471207e-01,4.15259383e-05,2.91324282e+00,6.37565317e-05,5.23959935e-01,4.04544699e-05
5.24000015e+01,3.17385459e+00,3.93861301e-05,2.20840454e+00,3.32531017e-05,3.34648275e+00,4.97726032e-05,1.89818347e+00,3.80795755e-05,3.40882421e+00,5.49433025e-05,1.45062566e+00,4.14094502e-05,3.36360264e+00,5.98468105e-05,1.21263969e+00,4.19434291e-05,3.21234465e+00,6.23909509e-05,7.28491962e-01,4.14814203e-05,2.90996790e+00,6.37193443e-05,5.23610175e-01,4.04131279e-05
5.25000000e+01,3.16259241e+00,3.93425980e-05,2.20085120e+00,3.32123091e-05,3.33534884e+00,4.97213769e-05,1.89212334e+00,3.80334204e-05,3.39843369e+00,5.48907265e-05,1.44669020e+00,4.13608650e-05,3.35509205e+00,5.97966355e-05,1.20977068e+00,4.18952623e-05,3.20609999e+00,6.23456945e-05,7.27512717e-01,4.14370006e-05,2.90667105e+00,6.36821133e-05,5.23257971e-01,4.03718732e-05
5.25999985e+01,3.15140128e+00,3.92991788e-05,2.19334579e+00,3.31716401e-05,3.32427812e+00,4.96702633e-05,1.88609934e+00,3.79874036e-05,3.38809395e+00,5.48382450e-05,1.44277406e+00,4.13124144e-05,3.34660769e+00,5.97465114e-05,1.20691323e+00,4.18472264e-05,3.19985676e+00,6.23004380e-05,7.26533532e-01,4.13926864e-05,2.90335345e+00,6.36448312e-05,5.22903383e-01,4.03306985e-05
5.27000008e+01,3.14028096e+00,3.92558686e-05,2.18588805e+00,3.31310948e-05,3.31327009e+00,4.96192624e-05,1.88011074e+00,3.79415214e-05,3.37780428e+00,5.47858581e-05,1.43887699e+00,4.12640948e-05,3.33814883e+00,5.96964419e-05,1.20406711e+00,4.17993106e-05,3.19361305e+00,6.22551888e-05,7.25554407e-01,4.13484668e-05,2.90001655e+00,6.36075056e-05,5.22546470e-01,4.02896076e-05
5.27999992e+01,3.12923050e+00,3.92126713e-05,2.17847753e+00,3.30906732e-05,3.30232453e+00,4.95683744e-05,1.87415779e+00,3.78957702e-05,3.36756468e+00,5.47335621e-05,1.43499899e+00,4.12159097e-05,3.32971597e+00,5.96464233e-05,1.20123243e+00,4.17515221e-05,3.18736839e+00,6.22099542e-05,7.24575460e-01,4.13043490e-05,2.89666152e+00,6.35701363e-05,5.22187173e-01,4.02486003e-05
5.29000015e+01,3.11824918e+00,3.91695867e-05,2.17111373e+00,3.30503681e-05,3.29144073e+00,4.95175955e-05,1.86823976e+00,3.78501536e-05,3.35737491e+00,5.46813644e-05,1.43113983e+00,4.11678520e-05,3.32130885e+00,5.95964593e-05,1.19840896e+00,4.17038573e-05,3.18112350e+00,6.21647196e-05,7.23596632e-01,4.12603295e-05,2.89328861e+00,6.35327233e-05,5.21825671e-01,4.02076766e-05
5.30000000e+01,3.10733652e+00,3.91266112e-05,2.16379642e+00,3.30101866e-05,3.28061819e+00,4.94669293e-05,1.86235654e+00,3.78046716e-05,3.34723282e+00,5.46292576e-05,1.42729938e+00,4.11199253e-05,3.31292629e+00,5.95465463e-05,1.19559693e+00,4.16563198e-05,3.17487907e+00,6.21194995e-05,7.22618043e-01,4.12164045e-05,2.88989806e+00,6.34952594e-05,5.21461904e-01,4.01668367e-05
5.30999985e+01,3.09649181e+00,3.90837449e-05,2.15652490e+00,3.29701252e-05,3.26985645e+00,4.94163723e-05,1.85650778e+00,3.77593205e-05,3.33713722e+00,5.45772455e-05,1.42347753e+00,4.10721295e-05,3.30456877e+00,5.94966841e-05,1.19279587e+00,4.16088988e-05,3.16863561e+00,6.20742867e-05,7.21639693e-01,4.11725814e-05,2.88648987e+00,6.34577664e-05,5.21095991e-01,4.01260768e-05
5.32000008e+01,3.08571458e+00,3.90409878e-05,2.14929891e+00,3.29301802e-05,3.25915480e+00,4.93659245e-05,1.85069323e+00,3.77140968e-05,3.32708883e+00,5.45253242e-05,1.41967416e+00,4.10244647e-05,3.29623675e+00,5.94468765e-05,1.19000626e+00,4.15616050e-05,3.16239357e+00,6.20290884e-05,7.20661581e-01,4.11288565e-05,2.88306403e+00,6.34202224e-05,5.20727873e-01,4.00853969e-05
5.32999992e+01,3.07500386e+00,3.89983397e-05,2.14211774e+00,3.28903552e-05,3.24851298e+00,4.93155894e-05,1.84491253e+00,3.76690077e-05,3.31708741e+00,5.44735012e-05,1.41588914e+00,4.09769273e-05,3.28793097e+00,5.93971236e-05,1.18722749e+00,4.15144314e-05,3.15615368e+00,6.19838975e-05,7.19683826e-01,4.10852299e-05,2.87962103e+00,6.33826421e-05,5.20357668e-01,4.00448007e-05
5.34000015e+01,3.06435919e+00,3.89557972e-05,2.13498139e+00,3.28506467e-05,3.23793030e+00,4.92653635e-05,1.83916533e+00,3.76240459e-05,3.30713344e+00,5.44217655e-05,1.41212249e+00,4.09295135e-05,3.27965140e+00,5.93474215e-05,1.18446004e+00,4.14673814e-05,3.14991641e+00,6.19387210e-05,7.18706369e-01,4.10416978e-05,2.87616062e+00,6.33450254e-05,5.19985437e-01,4.00042845e-05
5.35000000e+01,3.05378032e+00,3.89133638e-05,2.12788916e+00,3.28110546e-05,3.22740650e+00,4.92152431e-05,1.83345151e+00,3.75792115e-05,3.29722691e+00,5.43701244e-05,1.40837395e+00,4.08822307e-05,3.27139854e+00,5.92977776e-05,1.18170345e+00,4.14204478e-05,3.14368224e+00,6.18935519e-05,7.17729330e-01,4.09982640e-05,2.87268329e+00,6.33073651e-05,5.19611120e-01,3.99638520e-05
5.35999985e+01,3.04326630e+00,3.88710359e-05,2.12084079e+00,3.27715788e-05,3.21694064e+00,4.91652354e-05,1.82777071e+00,3.75345080e-05,3.28736758e+00,5.43185779e-05,1.40464342e+00,4.08350752e-05,3.26317263e+00,5.92481811e-05,1.17895782e+00,4.13736379e-05,3.13745165e+00,6.18483973e-05,7.16752648e-01,4.09549248e-05,2.86918926e+00,6.32696683e-05,5.19234836e-01,3.99234996e-05
5.37000008e+01,3.03281641e+00,3.88288172e-05,2.11383581e+00,3.27322196e-05,3.20653296e+00,4.91153296e-05,1.82212245e+00,3.74899319e-05,3.27755547e+00,5.42671223e-05,1.40093064e+00,4.07880434e-05,3.25497341e+00,5.91986427e-05,1.17622316e+00,4.13269445e-05,3.13122511e+00,6.18032500e-05,7.15776443e-01,4.09116838e-05,2.86567879e+00,6.32319352e-05,5.18856585e-01,3.98832308e-05
5.37999992e+01,3.02243042e+00,3.87867003e-05,2.10687351e+00,3.26929767e-05,3.19618249e+00,4.90655366e-05,1.81650686e+00,3.74454794e-05,3.26779008e+00,5.42157577e-05,1.39723575e+00,4.07411389e-05,3.24680090e+00,5.91491589e-05,1.17349935e+00,4.12803747e-05,3.12500310e+00,6.17581245e-05,7.14800715e-01,4.08685373e-05,2.86215210e+00,6.31941657e-05,5.18476367e-01,3.98430384e-05
5.39000015e+01,3.01210761e+00,3.87446926e-05,2.09995413e+00,3.26538466e-05,3.18588901e+00,4.90158491e-05,1.81092334e+00,3.74011579e-05,3.25807118e+00,5.41644840e-05,1.39355862e+00,4.06943582e-05,3.23865509e+00,5.90997261e-05,1.17078650e+00,4.12339214e-05,3.11878610e+00,6.17130063e-05,7.13825524e-01,4.08254891e-05,2.85860944e+00,6.31563598e-05,5.18094361e-01,3.98029297e-05
5.40000000e+01,3.00184751e+00,3.87027867e-05,2.09307694e+00,3.26148293e-05,3.17565179e+00,4.89662671e-05,1.80537164e+00,3.73569565e-05,3.24839854e+00,5.41133013e-05,1.38989890e+00,4.06477011e-05,3.23053598e+00,5.90503514e-05,1.16808426e+00,4.11875844e-05,3.11257410e+00,6.16679026e-05,7.12850809e-01,4.07825319e-05,2.85505104e+00,6.31185248e-05,5.17710447e-01,3.97629010e-05
5.40999985e+01,2.99164939e+00,3.86609863e-05,2.08624148e+00,3.25759247e-05,3.16547108e+00,4.89167905e-05,1.79985178e+00,3.73128823e-05,3.23877168e+00,5.40622132e-05,1.38625658e+00,4.06011677e-05,3.22244382e+00,5.90010277e-05,1.16539288e+00,4.11413675e-05,3.10636759e+00,6.16228208e-05,7.11876690e-01,4.07396728e-05,2.85147738e+00,6.30806535e-05,5.17324746e-01,3.97229524e-05
5.42000008e+01,2.98151255e+00,3.86192878e-05,2.07944751e+00,3.25371329e-05,3.15534568e+00,4.88674232e-05,1.79436314e+00,3.72689319e-05,3.22919059e+00,5.40112123e-05,1.38263166e+00,4.05547580e-05,3.21437788e+00,5.89517585e-05,1.16271210e+00,4.10952671e-05,3.10016704e+00,6.15777462e-05,7.10903168e-01,4.06969048e-05,2.84788895e+00,6.30427458e-05,5.16937256e-01,3.96830801e-05
5.42999992e+01,2.97143674e+00,3.85776948e-05,2.07269454e+00,3.24984503e-05,3.14527559e+00,4.88181577e-05,1.78890562e+00,3.72251052e-05,3.21965456e+00,5.39603025e-05,1.37902391e+00,4.05084684e-05,3.20633841e+00,5.89025476e-05,1.16004205e+00,4.10492830e-05,3.09397268e+00,6.15326935e-05,7.09930241e-01,4.06542349e-05,2.84428549e+00,6.30048016e-05,5.16548038e-01,3.96432915e-05
5.44000015e+01,2.96142149e+00,3.85362000e-05,2.06598210e+00,3.24598841e-05,3.13526034e+00,4.87689977e-05,1.78347886e+00,3.71814021e-05,3.21016312e+00,5.39094835e-05,1.37543333e+00,4.04623024e-05,3.19832540e+00,5.88533876e-05,1.15738249e+00,4.10034118e-05,3.08778453e+00,6.14876481e-05,7.08957970e-01,4.06116560e-05,2.84066796e+00,6.29668284e-05,5.16157091e-01,3.96035794e-05
5.45000000e+01,2.95146608e+00,3.84948107e-05,2.05931020e+00,3.24214234e-05,3.12529969e+00,4.87199432e-05,1.77808285e+00,3.71378192e-05,3.20071626e+00,5.38587519e-05,1.37185955e+00,4.04162565e-05,3.19033885e+00,5.88042822e-05,1.15473354e+00,4.09576605e-05,3.08160329e+00,6.14426244e-05,7.07986414e-01,4.05691717e-05,2.83703613e+00,6.29288261e-05,5.15764475e-01,3.95639472e-05
5.45999985e+01,2.94156981e+00,3.84535197e-05,2.05267835e+00,3.23830754e-05,3.11539316e+00,4.86709905e-05,1.77271712e+00,3.70943562e-05,3.19131351e+00,5.38081113e-05,1.36830282e+00,4.03703343e-05,3.18237853e+00,5.87552313e-05,1.15209496e+00,4.09120221e-05,3.07542896e+00,6.13976154e-05,7.07015514e-01,4.05267820e-05,2.83339071e+00,6.28907947e-05,5.15370250e-01,3.95243951e-05
5.47000008e+01,2.93173242e+00,3.84123341e-05,2.04608583e+00,3.23448367e-05,3.10554028e+00,4.86221434e-05,1.76738143e+00,3.70510170e-05,3.18195486e+00,5.37575615e-05,1.36476278e+00,4.03245285e-05,3.17444468e+00,5.87062350e-05,1.14946699e+00,4.08664964e-05,3.06926179e+00,6.13526208e-05,7.06045389e-01,4.04844832e-05,2.82973194e+00,6.28527341e-05,5.14974415e-01,3.94849230e-05
5.47999992e+01,2.92195368e+00,3.83712468e-05,2.03953290e+00,3.23067034e-05,3.09574080e+00,4.85733981e-05,1.76207554e+00,3.70077978e-05,3.17263985e+00,5.37071028e-05,1.36123943e+00,4.02788428e-05,3.16653705e+00,5.86572969e-05,1.14684927e+00,4.08210872e-05,3.06310201e+00,6.13076481e-05,7.05075979e-01,4.04422753e-05,2.82606006e+00,6.28146445e-05,5.14576972e-01,3.94455274e-05
5.49000015e+01,2.91223240e+00,3.83302577e-05,2.03301859e+00,3.22686792e-05,3.08599377e+00,4.85247547e-05,1.75679922e+00,3.69646950e-05,3.16336870e+00,5.36567277e-05,1.35773253e+00,4.02332771e-05,3.15865541e+00,5.86084097e-05,1.14424205e+00,4.07757907e-05,3.05694962e+00,6.12626973e-05,7.04107344e-01,4.04001621e-05,2.82237530e+00,6.27765257e-05,5.14177978e-01,3.94062117e-05
5.50000000e+01,2.90256858e+00,3.82893704e-05,2.02654290e+00,3.22307642e-05,3.07629943e+00,4.84762131e-05,1.75155234e+00,3.69217123e-05,3.15414071e+00,5.36064472e-05,1.35424209e+00,4.01878278e-05,3.15080023e+00,5.85595808e-05,1.14164495e+00,4.07306070e-05,3.05080509e+00,6.12177537e-05,7.03139544e-01,4.03581398e-05,2.81867838e+00,6.27383779e-05,5.13777494e-01,3.93669725e-05
5.50999985e+01,2.89296150e+00,3.82485814e-05,2.02010560e+00,3.21929547e-05,3.06665683e+00,4.84277771e-05,1.74633443e+00,3.68788496e-05,3.14495611e+00,5.35562504e-05,1.35076797e+00,4.01424950e-05,3.14297104e+00,5.85108064e-05,1.13905823e+00,4.06855361e-05,3.04466867e+00,6.11728392e-05,7.02172577e-01,4.03162085e-05,2.81496906e+00,6.27002009e-05,5.13375521e-01,3.93278096e-05
5.52000008e+01,2.88341069e+00,3.82078906e-05,2.01370597e+00,3.21552543e-05,3.05706596e+00,4.83794392e-05,1.74114537e+00,3.68361034e-05,3.13581419e+00,5.35061445e-05,1.34731019e+00,4.00972822e-05,3.13516808e+00,5.84620866e-05,1.13648164e+00,4.06405779e-05,3.03854012e+00,6.11279393e-05,7.01206446e-01,4.02743717e-05,2.81124806e+00,6.26620022e-05,5.12972116e-01,3.92887268e-05
5.52999992e+01,2.87391591e+00,3.81672980e-05,2.00734401e+00,3.21176558e-05,3.04752612e+00,4.83312033e-05,1.73598504e+00,3.67934736e-05,3.12671494e+00,5.34561259e-05,1.34386849e+00,4.00521858e-05,3.12739110e+00,5.84134214e-05,1.13391519e+00,4.05957289e-05,3.03242016e+00,6.10830539e-05,7.00241148e-01,4.02326223e-05,2.80751538e+00,6.26237743e-05,5.12567282e-01,3.92497204e-05
5.54000015e+01,2.86447620e+00,3.81268037e-05,2.00101924e+00,3.20801628e-05,3.03803730e+00,4.82830692e-05,1.73085308e+00,3.67509601e-05,3.11765838e+00,5.34061946e-05,1.34044266e+00,4.00072058e-05,3.11963987e+00,5.83648107e-05,1.13135886e+00,4.05509927e-05,3.02630830e+00,6.10381976e-05,6.99276805e-01,4.01909674e-05,2.80377173e+00,6.25855246e-05,5.12161016e-01,3.92107904e-05
5.55000000e+01,2.85509181e+00,3.80864076e-05,1.99473143e+00,3.20427753e-05,3.02859855e+00,4.82350333e-05,1.72574925e+00,3.67085595e-05,3.10864353e+00,5.33563507e-05,1.33703291e+00,3.99623386e-05,3.11191487e+00,5.83162582e-05,1.12881267e+00,4.05063656e-05,3.02020574e+00,6.09933522e-05,6.98313355e-01,4.01493999e-05,2.80001712e+00,6.25472530e-05,5.11753440e-01,3.91719404e-05
5.55999985e+01,2.84576154e+00,3.80461061e-05,1.98848021e+00,3.20054896e-05,3.01921010e+00,4.81870993e-05,1.72067344e+00,3.66662789e-05,3.09967089e+00,5.33065941e-05,1.33363891e+00,3.99175879e-05,3.10421586e+00,5.82677603e-05,1.12627649e+00,4.04618477e-05,3.01411247e+00,6.09485323e-05,6.97350860e-01,4.01079233e-05,2.79625201e+00,6.25089524e-05,5.11344492e-01,3.91331669e-05
5.57000008e+01,2.83648515e+00,3.80058991e-05,1.98226523e+00,3.19683095e-05,3.00987101e+00,4.81392635e-05,1.71562517e+00,3.66241111e-05,3.09073997e+00,5.32569247e-05,1.33026063e+00,3.98729535e-05,3.09654284e+00,5.82193170e-05,1.12375021e+00,4.04174389e-05,3.00802875e+00,6.09037306e-05,6.96389318e-01,4.00665340e-05,2.79247665e+00,6.24706299e-05,5.10934293e-01,3.90944697e-05
5.57999992e+01,2.82726240e+00,3.79657904e-05,1.97608614e+00,3.19312312e-05,3.00058126e+00,4.80915260e-05,1.71060455e+00,3.65820561e-05,3.08185101e+00,5.32073464e-05,1.32689786e+00,3.98284283e-05,3.08889556e+00,5.81709319e-05,1.12123394e+00,4.03731392e-05,3.00195479e+00,6.08589507e-05,6.95428789e-01,4.00252356e-05,2.78869104e+00,6.24322856e-05,5.10522783e-01,3.90558453e-05
5.59000015e+01,2.81809258e+00,3.79257763e-05,1.96994269e+00,3.18942584e-05,2.99134040e+00,4.80438903e-05,1.70561111e+00,3.65401174e-05,3.07300329e+00,5.31578517e-05,1.32355082e+00,3.97840195e-05,3.08127379e+00,5.81226013e-05,1.11872745e+00,4.03289523e-05,2.99589109e+00,6.08141927e-05,6.94469213e-01,3.99840283e-05,2.78489590e+00,6.23939195e-05,5.10110021e-01,3.90173009e-05
5.60000000e+01,2.80897570e+00,3.78858567e-05,1.96383464e+00,3.18573839e-05,2.98214841e+00,4.79963528e-05,1.70064473e+00,3.64982880e-05,3.06419730e+00,5.31084406e-05,1.32021904e+00,3.97397234e-05,3.07367778e+00,5.80743254e-05,1.11623085e+00,4.02848673e-05,2.98983693e+00,6.07694565e-05,6.93510652e-01,3.99429082e-05,2.78109121e+00,6.23555316e-05,5.09696066e-01,3.89788293e-05
5.60999985e+01,2.79991055e+00,3.78460318e-05,1.95776165e+00,3.18206112e-05,2.97300434e+00,4.79489099e-05,1.69570518e+00,3.64565713e-05,3.05543208e+00,5.30591205e-05,1.31690252e+00,3.96955402e-05,3.06610680e+00,5.80261076e-05,1.11374390e+00,4.02408950e-05,2.98379302e+00,6.07247457e-05,6.92553163e-01,3.99018754e-05,2.77727747e+00,6.23171290e-05,5.09280860e-01,3.89404377e-05
5.62000008e+01,2.79089737e+00,3.78063014e-05,1.95172334e+00,3.17839404e-05,2.96390820e+00,4.79015653e-05,1.69079232e+00,3.64149673e-05,3.04670739e+00,5.30098841e-05,1.31360126e+00,3.96514661e-05,3.05856156e+00,5.79779480e-05,1.11126685e+00,4.01970283e-05,2.97775912e+00,6.06800531e-05,6.91596746e-01,3.98609336e-05,2.77345490e+00,6.22786974e-05,5.08864522e-01,3.89021188e-05
5.62999992e+01,2.78193545e+00,3.77666656e-05,1.94571936e+00,3.17473678e-05,2.95485950e+00,4.78543225e-05,1.68590569e+00,3.63734762e-05,3.03802323e+00,5.29607350e-05,1.31031513e+00,3.96075047e-05,3.05104160e+00,5.79298394e-05,1.10879934e+00,4.01532670e-05,2.97173548e+00,6.06353860e-05,6.90641344e-01,3.98200755e-05,2.76962352e+00,6.22402513e-05,5.08447051e-01,3.88638764e-05
5.64000015e+01,2.77302432e+00,3.77271208e-05,1.93974972e+00,3.17108970e-05,2.94585800e+00,4.78071743e-05,1.68104541e+00,3.63320905e-05,3.02937937e+00,5.29116696e-05,1.30704403e+00,3.95636562e-05,3.04354668e+00,5.78817926e-05,1.10634148e+00,4.01096113e-05,2.96572185e+00,6.05907408e-05,6.89687073e-01,3.97793083e-05,2.76578379e+00,6.22017906e-05,5.08028448e-01,3.88257067e-05
5.65000000e+01,2.76416349e+00,3.76876706e-05,1.93381393e+00,3.16745209e-05,2.93690348e+00,4.77601207e-05,1.67621112e+00,3.62908177e-05,3.02077532e+00,5.28626915e-05,1.30378783e+00,3.95199168e-05,3.03607726e+00,5.78337967e-05,1.10389328e+00,4.00660610e-05,2.95971870e+00,6.05461209e-05,6.88733935e-01,3.97386284e-05,2.76193619e+00,6.21633080e-05,5.07608771e-01,3.87876134e-05
5.65999985e+01,2.75535297e+00,3.76483113e-05,1.92791164e+00,3.16382466e-05,2.92799544e+00,4.77131653e-05,1.67140245e+00,3.62496576e-05,3.01221061e+00,5.28137971e-05,1.30054653e+00,3.94762828e-05,3.02863312e+00,5.77858591e-05,1.10145462e+00,4.00226163e-05,2.95372581e+00,6.05015230e-05,6.87781870e-01,3.96980322e-05,2.75808048e+00,6.21248037e-05,5.07188022e-01,3.87495966e-05
5.67000008e+01,2.74659204e+00,3.76090466e-05,1.92204273e+00,3.16020705e-05,2.91913342e+00,4.76663045e-05,1.66661966e+00,3.62086030e-05,3.00368547e+00,5.27649863e-05,1.29731977e+00,3.94327617e-05,3.02121377e+00,5.77379760e-05,1.09902537e+00,3.99792807e-05,2.94774318e+00,6.04569468e-05,6.86830997e-01,3.96575269e-05,2.75421739e+00,6.20862847e-05,5.06766260e-01,3.87116525e-05
